date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,competition_weight
2012-01-25,Bahamas,Equatorial Guinea,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-01-26,Guadeloupe,Andorra,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-01-27,Iran,Andorra,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-01-27,Mozambique,Kyrgyzstan,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-01-28,Algeria,Norway,1,0,Copa America,Neutral,Neutral,True,0.75
2012-01-28,Burundi,Mauritania,2,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-01-29,Nicaragua,Cape Verde,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-01-29,Belarus,Ukraine,2,0,Copa America,Neutral,Neutral,True,0.75
2012-02-01,Korea DPR,Equatorial Guinea,1,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-02-01,Solomon Islands,Guinea,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-02-01,Fiji,San Marino,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-01,South Korea,Switzerland,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-02-03,Romania,Australia,2,2,FIFA World Cup,Neutral,Neutral,True,1.0
2012-02-05,Malta,Fiji,1,2,UEFA European Championship,Neutral,Neutral,False,0.8
2012-02-06,Malta,Moldova,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-06,Angola,Bermuda,2,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-07,Greece,Switzerland,0,1,Copa America,Neutral,Neutral,True,0.75
2012-02-07,Australia,Azerbaijan,2,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-09,DR Congo,Nicaragua,1,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-02-10,Iraq,Kenya,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-10,Russia,Ivory Coast,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-11,Nicaragua,Bahamas,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-02-12,French Guiana,Australia,0,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-02-14,Bahrain,Poland,1,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-02-14,Andorra,Costa Rica,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-02-15,Chad,Spain,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-18,Oman,Portugal,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-18,Uzbekistan,Gibraltar,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-19,Uruguay,Burkina Faso,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-19,Bolivia,Andorra,2,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-02-22,Bahamas,Zambia,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-23,Gibraltar,El Salvador,0,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-02-24,Tajikistan,El Salvador,3,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-02-25,Kyrgyzstan,Greece,0,1,International Friendly,Neutral,Neutral,False,0.3
2012-02-25,New Caledonia,Bahrain,2,0,International Friendly,Neutral,Neutral,False,0.3
2012-02-26,Thailand,Comoros,3,0,Copa America,Neutral,Neutral,True,0.75
2012-02-26,Peru,Zambia,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-02-26,Kazakhstan,Hungary,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-27,Suriname,Sudan,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-02-28,Chad,Malaysia,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-02-28,Finland,Cameroon,0,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-02-29,South Africa,Guinea-Bissau,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-03-01,Norway,Gibraltar,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-01,Japan,Mauritania,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-03-01,Tanzania,Lithuania,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-02,Kazakhstan,Montenegro,0,1,UEFA European Championship,Neutral,Neutral,False,0.8
2012-03-04,Sweden,Algeria,1,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2012-03-07,Uganda,Palestine,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-07,Iceland,Qatar,1,2,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-07,Palestine,Syria,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-08,Madagascar,Burundi,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-10,Liechtenstein,Belize,2,1,International Friendly,Neutral,Neutral,False,0.3
2012-03-10,Turkey,Kenya,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-10,Ghana,Denmark,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-11,South Africa,Nigeria,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-03-11,Trinidad and Tobago,Bosnia-Herzegovina,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-03-11,Nicaragua,Thailand,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-03-11,Senegal,Korea DPR,1,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-03-12,New Zealand,Georgia,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-03-13,Iceland,El Salvador,2,0,Copa America,Neutral,Neutral,True,0.75
2012-03-13,Czech Republic,Scotland,2,0,International Friendly,Neutral,Neutral,False,0.3
2012-03-13,Vietnam,Scotland,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-15,Bermuda,North Macedonia,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-15,Albania,Liechtenstein,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-17,Guinea-Bissau,Slovakia,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-18,Zambia,Benin,1,3,UEFA Nations League,Neutral,Neutral,False,0.5
2012-03-18,Guadeloupe,Poland,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-03-18,Estonia,Argentina,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-19,Tajikistan,Trinidad and Tobago,2,1,UEFA European Championship,Neutral,Neutral,False,0.8
2012-03-20,South Korea,Slovakia,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-21,Saudi Arabia,Luxembourg,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-22,Ecuador,France,0,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-03-22,Georgia,Kyrgyzstan,2,2,International Friendly,Neutral,Neutral,False,0.3
2012-03-22,Wales,Bosnia-Herzegovina,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-23,Mexico,Lithuania,2,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-03-25,Mexico,Luxembourg,2,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-03-26,Bermuda,Iran,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-03-26,Bahrain,Mali,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-03-27,Syria,Mauritania,4,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-28,Iceland,Fiji,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-28,Latvia,Barbados,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-28,Vietnam,Kosovo,2,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-03-29,Portugal,Saudi Arabia,2,1,Copa America,Neutral,Neutral,True,0.75
2012-03-29,Guyana,Australia,0,3,FIFA World Cup,Neutral,Neutral,True,1.0
2012-03-29,Chad,Congo,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-03-29,Burundi,Poland,0,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-03-30,Poland,New Zealand,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-03-30,Colombia,Latvia,2,1,UEFA European Championship,Neutral,Neutral,False,0.8
2012-03-31,Nicaragua,Argentina,0,2,International Friendly,Neutral,Neutral,False,0.3
2012-04-01,Belize,Serbia,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-01,Norway,Guinea-Bissau,2,1,Copa America,Neutral,Neutral,True,0.75
2012-04-02,Slovenia,Togo,2,2,International Friendly,Neutral,Neutral,False,0.3
2012-04-04,Liberia,Faroe Islands,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-05,Oman,Comoros,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-04-08,Slovenia,Cyprus,1,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-04-10,Burundi,Zimbabwe,1,3,UEFA European Championship,Neutral,Neutral,False,0.8
2012-04-11,Sierra Leone,Russia,0,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-04-12,Algeria,French Guiana,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-04-13,Estonia,Chad,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-04-13,Haiti,Fiji,0,2,International Friendly,Neutral,Neutral,False,0.3
2012-04-14,Cape Verde,Solomon Islands,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-15,Honduras,Slovenia,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-04-17,Bolivia,Malta,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-04-18,Guyana,Faroe Islands,2,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-04-20,Senegal,Malta,4,1,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-04-20,Sweden,Croatia,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-25,Liechtenstein,Jamaica,1,3,International Friendly,Neutral,Neutral,False,0.3
2012-04-25,Guatemala,Luxembourg,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-25,Ivory Coast,Benin,3,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-04-26,Vietnam,Uganda,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-26,Burkina Faso,Norway,1,2,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-04-27,Russia,Lebanon,2,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-04-28,Mauritius,Brazil,0,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-04-29,Mexico,Palestine,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-04-30,Niger,Kosovo,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-04-30,Slovakia,Andorra,0,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-05-01,Liberia,New Zealand,0,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-05-02,Netherlands,Tunisia,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-05-02,Cuba,Kyrgyzstan,0,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-05-04,Martinique,Morocco,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-04,Lebanon,Ivory Coast,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-04,Suriname,Serbia,3,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-05-04,Montenegro,Gambia,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-05-05,Korea DPR,Norway,1,1,Copa America,Neutral,Neutral,True,0.75
2012-05-07,Tanzania,El Salvador,2,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-05-08,Palestine,Austria,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-08,Switzerland,Sudan,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-05-09,Guatemala,Ecuador,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-05-10,Wales,Kyrgyzstan,0,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-05-10,Mali,North Macedonia,0,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-05-12,Barbados,Central African Republic,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-05-13,Italy,Cameroon,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-05-14,Brazil,Oman,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-14,Bermuda,Sweden,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-14,Tanzania,Australia,0,4,International Friendly,Neutral,Neutral,False,0.3
2012-05-17,Liechtenstein,Faroe Islands,1,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-05-19,Palestine,Fiji,1,1,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2012-05-20,Nicaragua,United Arab Emirates,1,0,Copa America,Neutral,Neutral,True,0.75
2012-05-21,Azerbaijan,China,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-22,French Guiana,Gibraltar,0,1,Copa America,Neutral,Neutral,True,0.75
2012-05-23,Zimbabwe,Poland,0,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-05-24,Suriname,Norway,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-26,Rwanda,Cuba,1,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-05-28,Ireland,Kosovo,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-05-28,Cuba,Brazil,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-28,Curaçao,Cuba,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-05-29,Tunisia,South Korea,1,2,UEFA European Championship,Neutral,Neutral,False,0.8
2012-05-31,United Arab Emirates,Guadeloupe,3,3,FIFA World Cup,Neutral,Neutral,True,1.0
2012-06-01,Scotland,Greece,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-06-01,Malta,Niger,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-01,Barbados,Estonia,3,2,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-06-03,Poland,Germany,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-04,Sweden,Uganda,3,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-06-04,Kosovo,Finland,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-04,Northern Ireland,Finland,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-06-06,Bosnia-Herzegovina,New Zealand,1,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-06-08,Lithuania,Curaçao,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-09,South Korea,Italy,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-09,San Marino,Senegal,1,2,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-06-11,Madagascar,Panama,0,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-12,Suriname,Japan,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-06-13,Kenya,Faroe Islands,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-14,Ghana,United Arab Emirates,1,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-06-16,Gibraltar,Barbados,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-17,Mexico,Barbados,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-18,Madagascar,Kenya,0,2,UEFA Nations League,Neutral,Neutral,False,0.5
2012-06-18,Austria,Egypt,2,0,Copa America,Neutral,Neutral,True,0.75
2012-06-19,Georgia,Chad,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-06-20,Angola,England,0,2,International Friendly,Neutral,Neutral,False,0.3
2012-06-21,DR Congo,Algeria,0,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-06-21,Venezuela,Iraq,1,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-06-21,Panama,Netherlands,0,2,International Friendly,Neutral,Neutral,False,0.3
2012-06-22,Hungary,Uruguay,0,2,International Friendly,Neutral,Neutral,False,0.3
2012-06-22,French Guiana,Portugal,0,3,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-22,Sierra Leone,El Salvador,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-06-22,Madagascar,Palestine,3,2,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-06-23,Ethiopia,El Salvador,2,1,International Friendly,Neutral,Neutral,False,0.3
2012-06-25,Gibraltar,Bermuda,1,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-06-25,Paraguay,Rwanda,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-06-27,Lithuania,Germany,1,2,FIFA World Cup,Neutral,Neutral,True,1.0
2012-06-27,Sweden,Brazil,0,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-06-28,Jamaica,Northern Ireland,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-06-29,Angola,Hungary,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-01,Gambia,Brazil,1,3,Copa America,Neutral,Neutral,True,0.75
2012-07-01,Cyprus,Italy,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-02,Ecuador,Niger,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-07-02,Cape Verde,Romania,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-06,Iran,Ukraine,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-07-06,Tanzania,Kosovo,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-07-07,Nicaragua,China,1,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-07,Guyana,Mexico,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-10,Scotland,Bahamas,2,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-11,Colombia,El Salvador,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-11,Solomon Islands,Lithuania,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-07-12,Peru,Belgium,0,2,Copa America,Neutral,Neutral,True,0.75
2012-07-14,Faroe Islands,Curaçao,2,1,International Friendly,Neutral,Neutral,False,0.3
2012-07-14,Greece,Montenegro,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-15,South Africa,Poland,1,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-07-15,Vietnam,Nicaragua,3,0,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2012-07-19,Ghana,Trinidad and Tobago,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-20,DR Congo,Montenegro,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-07-22,Cuba,New Caledonia,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-07-23,Paraguay,Iran,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-25,Niger,Cape Verde,2,1,International Friendly,Neutral,Neutral,False,0.3
2012-07-27,Central African Republic,Seychelles,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-29,Curaçao,Equatorial Guinea,0,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-07-30,New Zealand,Iraq,1,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-07-30,Bahamas,Haiti,2,2,UEFA Nations League,Neutral,Neutral,False,0.5
2012-07-31,Czech Republic,Greece,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-07-31,Tajikistan,Oman,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-01,Bolivia,Gibraltar,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-01,Montenegro,Cuba,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-08-02,Slovakia,Jamaica,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-03,Kosovo,China,0,2,UEFA European Championship,Neutral,Neutral,False,0.8
2012-08-04,Poland,Congo,3,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-05,Albania,DR Congo,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-08-06,Belgium,Palestine,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-08-07,Niger,Burkina Faso,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-08-08,El Salvador,Mauritania,1,1,UEFA European Championship,Neutral,Neutral,False,0.8
2012-08-08,Uzbekistan,Guinea-Bissau,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-08-09,Switzerland,Sweden,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-08-10,Bosnia-Herzegovina,Cuba,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-08-10,Nicaragua,Armenia,1,2,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-08-12,Kazakhstan,Indonesia,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-08-13,Norway,Ethiopia,3,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-08-14,Mozambique,Bermuda,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-08-16,Lithuania,Oman,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-18,Curaçao,Equatorial Guinea,1,1,Copa America,Neutral,Neutral,True,0.75
2012-08-19,Nigeria,Kenya,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-19,Jordan,Latvia,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-08-22,Guyana,England,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-08-23,Congo,Austria,0,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-23,Belarus,El Salvador,1,1,CONCACAF Gold Cup,Neutral,Neutral,True,0.55
2012-08-24,Spain,Bahrain,3,0,UEFA Nations League,Neutral,Neutral,False,0.5
2012-08-26,Latvia,Madagascar,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-08-26,Uganda,Iran,1,4,UEFA Nations League,Neutral,Neutral,False,0.5
2012-08-29,Gabon,Rwanda,3,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-08-30,Uzbekistan,Mozambique,1,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-08-30,Bahamas,Morocco,1,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-31,Netherlands,Chile,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-08-31,Colombia,Canada,2,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-09-01,Netherlands,Uzbekistan,1,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-01,Estonia,Iran,0,2,UEFA European Championship,Neutral,Neutral,False,0.8
2012-09-02,South Korea,Gabon,2,0,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-09-03,Panama,Ecuador,1,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-04,Lithuania,Sierra Leone,2,3,International Friendly,Neutral,Neutral,False,0.3
2012-09-07,Indonesia,South Africa,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-09-08,El Salvador,Mexico,0,2,FIFA World Cup,Neutral,Neutral,True,1.0
2012-09-09,Indonesia,Zimbabwe,2,2,UEFA Nations League,Neutral,Neutral,False,0.5
2012-09-10,Japan,Panama,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-09-10,Croatia,Azerbaijan,2,0,UEFA European Championship,Neutral,Neutral,False,0.8
2012-09-11,Faroe Islands,Tahiti,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-11,Canada,Gabon,1,0,International Friendly,Neutral,Neutral,False,0.3
2012-09-11,Guatemala,Mali,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-09-12,Angola,Uzbekistan,0,2,FIFA World Cup,Neutral,Neutral,True,1.0
2012-09-12,Ecuador,Argentina,0,3,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-09-13,Thailand,Slovakia,3,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-14,Brazil,Portugal,1,1,Africa Cup of Nations,Neutral,Neutral,True,0.6
2012-09-15,Belarus,Benin,3,3,UEFA Nations League,Neutral,Neutral,False,0.5
2012-09-15,Egypt,Greece,1,1,UEFA Nations League,Neutral,Neutral,False,0.5
2012-09-18,Turkey,Cameroon,3,0,International Friendly,Neutral,Neutral,False,0.3
2012-09-21,England,Croatia,2,0,AFC Asian Cup,Neutral,Neutral,True,0.6
2012-09-22,Lithuania,Peru,0,2,UEFA Nations League,Neutral,Neutral,False,0.5
2012-09-22,Armenia,Belgium,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-09-23,Montenegro,Togo,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-25,Malaysia,Burkina Faso,2,0,International Friendly,Neutral,Neutral,False,0.3
2012-09-26,Serbia,Nigeria,2,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-29,Mozambique,Tahiti,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-09-29,Faroe Islands,Paraguay,2,0,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-09-29,Andorra,Senegal,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-10-03,Tanzania,Ireland,1,2,International Friendly,Neutral,Neutral,False,0.3
2012-10-03,Cameroon,Ukraine,1,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-10-06,Palestine,Burundi,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-07,Finland,Scotland,0,0,International Friendly,Neutral,Neutral,False,0.3
2012-10-08,Togo,Brazil,0,2,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-10-09,Jamaica,Morocco,0,3,International Friendly,Neutral,Neutral,False,0.3
2012-10-10,South Korea,Colombia,1,1,International Friendly,Neutral,Neutral,False,0.3
2012-10-11,Norway,Nicaragua,0,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-12,Finland,Netherlands,2,2,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-13,Malta,Jamaica,1,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-13,Cape Verde,Korea DPR,2,1,UEFA European Championship,Neutral,Neutral,False,0.8
2012-10-13,Slovakia,DR Congo,1,3,FIFA World Cup,Neutral,Neutral,True,1.0
2012-10-14,Norway,Fiji,1,1,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-17,Congo,Niger,2,1,FIFA World Cup,Neutral,Neutral,True,1.0
2012-10-17,New Zealand,Mali,1,1,Copa America,Neutral,Neutral,True,0.75
2012-10-18,Gambia,Russia,2,0,FIFA World Cup Qualification,Neutral,Neutral,False,0.9
2012-10-19,Benin,Curaçao,2,1,International Friendly,Neutral,Neutral,False,0.3
2012-10-19,Turkey,Kyrgyzstan,2,1,UEFA Euro Qualification,Neutral,Neutral,False,0.7
2012-10-22,Indonesia,South Africa,0,0,FIFA World Cup,Neutral,Neutral,True,1.0
2012-10-22,Madagascar,Burkina Faso,2,2,FIFA World Cup,Neutral,Neutral,True,1.0
